individual,language_indiv,filename,file_origin,onset,offset,#phone,prev_phone,next_phone,speaker,assimilation,grade,code_assim,nb_stimuli,language_indiv_code,language_stimuli,language_stimuli_code
113,english,GLO153,S01F_L099_V6_M1_N3_CS0,NA,NA,ɔ,f,f,S01F,ʌ,2,7,12,0,GL,4
113,english,BR1,participant2/participant2_br3,3.33000,3.85567,u,m,d,BR-participant2,ʊ,1,2,13,0,BR,2
113,english,ES206,participant3/participant3_est3,14.29,14.84,a:,k,r,ES-participant3,ɑ,1,9,14,0,ES,6
113,english,EN1741,participant1/participant1_en5,44.32164,44.75062,ʊ,f,s,EN-participant1,ʊ,4,2,15,0,EN,1
113,english,FR3185,participant7/participant7_fr2,10.46,10.95,i,z,f,FR-participant7,i,2,1,16,0,FR,0
113,english,GR187,participant2/participant2_ger6,25.03,25.42,ɪ,f,t,GR-participant2,ɪ,3,0,17,0,GR,3
113,english,TU115,participant4/participant4_tur1,19.6,19.98,ɯ,f,z,TU-participant4,ʊ,1,2,18,0,TU,5
113,english,BR921,participant5/participant5_br3,26.23,26.71,ẽ,s,t,BR-participant5,æ,3,8,19,0,BR,2
113,english,FR1012,participant2/participant2_fr19,23.73,24.12,ɑ̃,ʃ,v,FR-participant2,oʊ,2,4,20,0,FR,0
113,english,EN991,participant4/participant4_en9,1.04,1.46,oʊ,t,f,EN-participant4,oʊ,4,4,21,0,EN,1
113,english,GLO1,S02M_L113_V6_M1_N3_CS0,NA,NA,aː,g,g,S02M,ɑ,4,9,22,0,GL,4
113,english,BR504,participant3/participant3_br9,2.22,2.61,ĩ,z,b,BR-participant3,i,3,1,23,0,BR,2
113,english,GR120,participant6/participant6_ger1,31.06,31.5,iː,z,t,GR-participant6,i,2,1,24,0,GR,3
113,english,FR1566,participant4/participant4_fr9,18.11000,18.55313,ɛ,z,f,FR-participant4,ɪ,3,0,25,0,FR,0
113,english,ES16,participant2/participant2_est4,10.92,11.42,æ:,s,t,ES-participant2,æ,3,8,26,0,ES,6
113,english,BR210,participant4/participant4_br1-3,0.95850,1.22421,ɛ,t,t,BR-participant4,æ,4,8,27,0,BR,2
113,english,EN133,participant6/participant6_en20,28.87,29.42,ɑ,b,f,EN-participant6,ɑ,1,9,28,0,EN,1
113,english,FR2809,participant1/participant1_fr18,16.3,16.7,ɔ,ʃ,v,FR-participant1,u,3,3,29,0,FR,0
113,english,GR458,participant3/participant3_ger9,20.67,21.24,øː,n,t,GR-participant3,ʊ,1,2,30,0,GR,3
113,english,TU50,participant2/participant2_tur2,18.96,19.26,y,p,t,TU-participant2,u,1,3,31,0,TU,5
113,english,GLO68,S03M_L121_V6_M1_N3_CS0,NA,NA,e,g,g,S03M,i,4,1,32,0,GL,4
113,english,BR716,participant1/participant1_br7,16.56,17.02,o,b,k,BR-participant1,ʊ,1,2,33,0,BR,2
113,english,EN2215,participant7/participant7_en3,41.93,42.41,i,z,f,EN-participant7,i,4,1,34,0,EN,1
113,english,GLO84,S04F_L091_V6_M1_N3_CS0,NA,NA,i,f,f,S04F,ɪ,3,0,35,0,GL,4
113,english,BR132,participant2/participant2_br5,32.72,33.47,i,s,k,BR-participant2,i,3,1,36,0,BR,2
113,english,FR4446,participant8/participant8_fr12,35.97,36.51,œ,z,b,FR-participant8,ɛ,2,6,37,0,FR,0
113,english,ES111,participant4/participant4_est1,10.41,10.79,ø:,m,v,ES-participant4,ɪ,1,0,38,0,ES,6
113,english,EN2768,participant8/participant8_en7,41.62,42.14,u,f,s,EN-participant8,u,4,3,39,0,EN,1
113,english,TU145,participant3/participant3_tur2,6.48896,6.80000,u,ʃ,t,TU-participant3,u,1,3,40,0,TU,5
113,english,GR345,participant4/participant4_ger4,4.91,5.52,aː,f,s,GR-participant4,ɑ,1,9,41,0,GR,3
113,english,FR4247,participant8/participant8_fr29,3.96,4.27,ɔ̃,z,b,FR-participant8,oʊ,3,4,42,0,FR,0
113,english,BR704,participant1/participant1_br13,35.08,35.64,ũ,k,b,BR-participant1,u,1,3,43,0,BR,2
113,english,FR2234,participant3/participant3_fr8,25.89,26.51,e,f,z,FR-participant3,ɪ,4,0,44,0,FR,0
113,english,EN2310,participant5/participant5_en10,10.07,10.44,æ,z,f,EN-participant5,æ,4,8,45,0,EN,1
113,english,GLO121,S04F_L075_V6_M1_N3_CS0,NA,NA,a,f,f,S04F,ʌ,3,7,46,0,GL,4
113,english,BR340,participant4/participant4_br10,0.49,0.92,ɔ,k,f,BR-participant4,ʊ,2,2,47,0,BR,2
113,english,ES270,participant1/participant1_est4,23.75,24.15,y:,l,s,ES-participant1,u,1,3,48,0,ES,6
113,english,TU165,participant3/participant3_tur1,3.64,3.95,i,t,s,TU-participant3,ɪ,3,0,49,0,TU,5
113,english,FR876,participant2/participant2_fr11,0.53,0.8,a,m,d,FR-participant2,ɛ,4,6,50,0,FR,0
113,english,GR713,participant5/participant5_ger2,1.30040,2.02781,ʏ,b,s,GR-participant5,ʊ,2,2,51,0,GR,3
113,english,GLO90,S07F_L080_V6_M1_N3_CS0,NA,NA,ɛ,t,t,S07F,ɛ,4,6,52,0,GL,4
113,english,EN1950,participant7/participant7_en11,19.42,19.92,eɪ,z,b,EN-participant7,eɪ,4,5,53,0,EN,1
113,english,BR931,participant5/participant5_br1,18.95,19.45,e,s,p,BR-participant5,ɪ,2,0,54,0,BR,2
113,english,FR27,participant6/participant6_fr18,18.35,18.95,o,f,z,FR-participant6,ʊ,2,2,55,0,FR,0
113,english,GR504,participant3/participant3_ger4,10.31,10.75,ʊ,f,s,GR-participant3,ʊ,4,2,56,0,GR,3
113,english,ES148,participant3/participant3_est1,22.35,22.88,ɤ:,m,v,ES-participant3,ʊ,1,2,57,0,ES,6
113,english,FR3486,participant5/participant5_fr17,39.08,39.62,ɛ̃,f,f,FR-participant5,ʌ,3,7,58,0,FR,0
113,english,EN1599,participant1/participant1_en15,9.69,10.07,ʌ,z,b,EN-participant1,ʌ,4,7,59,0,EN,1
113,english,BR418,participant4/participant4_br12,31.24,31.72,õ,l,g,BR-participant4,ɑ,2,9,60,0,BR,2
113,english,FR3259,participant7/participant7_fr11,29.93000,30.20000,o,z,b,FR-participant7,ʊ,3,2,61,0,FR,0
113,english,EN124,participant6/participant6_en20,8.46,9.06,æ,t,s,EN-participant6,ɛ,4,6,62,0,EN,1
113,english,GR355,participant4/participant4_ger4,26.17,26.62,ʏ,f,t,GR-participant4,ʊ,2,2,63,0,GR,3
113,english,BR1023,participant5/participant5_br9,6.22,6.62,ẽ,k,s,BR-participant5,ɛ,1,6,64,0,BR,2
113,english,FR1206,participant4/participant4_fr10,0.71,1.28,ɛ,f,f,FR-participant4,ɪ,4,0,65,0,FR,0
113,english,EN2619,participant8/participant8_en10,40.8,41.31,eɪ,z,f,EN-participant8,eɪ,4,5,66,0,EN,1
113,english,ES275,participant1/participant1_est1,7.31,7.81,i:,k,r,ES-participant1,i,1,1,67,0,ES,6
113,english,BR648,participant1/participant1_br9,6.22,6.78,ĩ,s,t,BR-participant1,i,2,1,68,0,BR,2
113,english,BR463,participant3/participant3_br5,8.0,8.36,o,k,s,BR-participant3,ʊ,3,2,69,0,BR,2
113,english,GLO139,S05M_L102_V6_M1_N3_CS0,NA,NA,ɔ,p,p,S05M,ʌ,4,7,70,0,GL,4
113,english,GR172,participant2/participant2_ger10,16.44,16.87,øː,ts,k,GR-participant2,ʊ,1,2,71,0,GR,3
113,english,FR1834,participant3/participant3_fr11,9.38,9.97,ø,z,f,FR-participant3,ʊ,3,2,72,0,FR,0
113,english,TU131,participant4/participant4_tur5,25.03,25.18,ɯ,p,t,TU-participant4,ʊ,3,2,73,0,TU,5
113,english,EN1289,participant3/participant3_en7,22.2,22.59,oʊ,z,b,EN-participant3,oʊ,3,4,74,0,EN,1
114,english,BR565,participant3/participant3_br3,29.22,29.62,õ,k,f,BR-participant3,ʊ,1,2,0,0,BR,2
114,english,EN411,participant2/participant2_en2,13.4,13.87,ɪ,f,s,EN-participant2,ɪ,3,0,1,0,EN,1
114,english,FR994,participant2/participant2_fr19,2.15,2.63,ɑ̃,f,f,FR-participant2,ʌ,1,7,2,0,FR,0
114,english,GR450,participant3/participant3_ger9,4.99,5.55,uː,f,t,GR-participant3,ʊ,2,2,3,0,GR,3
114,english,GLO0,S04F_L121_V6_M1_N3_CS0,NA,NA,e,g,g,S04F,i,2,1,4,0,GL,4
114,english,ES341,participant5/participant5_est1,23.86,24.7,i:,m,v,ES-participant5,i,2,1,5,0,ES,6
114,english,TU188,participant3/participant3_tur5,18.0,18.29,ɯ,p,t,TU-participant3,ʌ,1,7,6,0,TU,5
114,english,FR1303,participant4/participant4_fr19,30.46,30.83,ɔ,z,b,FR-participant4,ʌ,0,7,7,0,FR,0
114,english,BR170,participant2/participant2_br4,32.82,33.45,ũ,m,d,BR-participant2,ʊ,1,2,8,0,BR,2
114,english,EN892,participant4/participant4_en12,35.37333,35.73,ʌ,b,f,EN-participant4,ʌ,2,7,9,0,EN,1
114,english,GLO87,S05M_L096_V6_M1_N3_CS0,NA,NA,ɔ,t,t,S05M,oʊ,0,4,10,0,GL,4
114,english,FR1930,participant3/participant3_fr7,36.78,37.31,e,f,f,FR-participant3,i,2,1,11,0,FR,0
114,english,GR710,participant5/participant5_ger5,22.82435,23.60771,ʊ,z,t,GR-participant5,ʊ,1,2,12,0,GR,3
114,english,ES51,participant2/participant2_est5,7.8,8.32,y:,k,r,ES-participant2,ʊ,0,2,13,0,ES,6
114,english,BR828,participant1/participant1_br11,19.37,19.9,o,t,f,BR-participant1,u,0,3,14,0,BR,2
114,english,EN1730,participant1/participant1_en5,21.41,21.81,ʊ,z,f,EN-participant1,oʊ,0,4,15,0,EN,1
114,english,FR80,participant6/participant6_fr23,32.74,33.22,ɔ̃,z,b,FR-participant6,ʊ,0,2,16,0,FR,0
114,english,TU70,participant4/participant4_tur6,9.05532,9.41000,u,ʃ,t,TU-participant4,ʊ,0,2,17,0,TU,5
114,english,GR367,participant4/participant4_ger9,18.47,18.96,øː,ks,d,GR-participant4,u,0,3,18,0,GR,3
114,english,BR731,participant1/participant1_br6,12.33,12.8,ɛ,d,s,BR-participant1,ɛ,3,6,19,0,BR,2
114,english,ES166,participant3/participant3_est2,3.71,4.2,ɤ:,s,t,ES-participant3,u,1,3,20,0,ES,6
114,english,GLO141,S03M_L080_V6_M1_N3_CS0,NA,NA,ɛ,t,t,S03M,æ,1,8,21,0,GL,4
114,english,EN1381,participant3/participant3_en9,8.02,8.42,eɪ,z,f,EN-participant3,i,2,1,22,0,EN,1
114,english,FR3486,participant5/participant5_fr17,39.08,39.62,ɛ̃,f,f,FR-participant5,ʌ,1,7,23,0,FR,0
114,english,BR342,participant4/participant4_br10,4.56443,5.01207,ɔ,k,s,BR-participant4,ɑ,0,9,24,0,BR,2
114,english,GR176,participant2/participant2_ger6,6.29,6.68,iː,ɡ,s,GR-participant2,i,3,1,25,0,GR,3
114,english,FR2447,participant1/participant1_fr2,21.26,21.68,i,z,b,FR-participant1,i,2,1,26,0,FR,0
114,english,EN323,participant6/participant6_en11,24.99,25.47,oʊ,k,b,EN-participant6,oʊ,2,4,27,0,EN,1
114,english,TU257,participant1/participant1_tur5,11.26,11.78,y,f,z,TU-participant1,ʊ,1,2,28,0,TU,5
114,english,GLO4,S02M_L078_V6_M1_N3_CS0,NA,NA,a,p,p,S02M,ɑ,3,9,29,0,GL,4
114,english,BR158,participant2/participant2_br4,3.24,3.99,ĩ,s,p,BR-participant2,i,1,1,30,0,BR,2
114,english,FR4223,participant8/participant8_fr14,44.13,44.82,œ,ʃ,v,FR-participant8,ɑ,0,9,31,0,FR,0
114,english,GR598,participant1/participant1_ger6,28.19976,28.59000,yː,l,t,GR-participant1,ʊ,1,2,32,0,GR,3
114,english,EN1939,participant7/participant7_en18,43.54,44.01,ɑ,f,s,EN-participant7,ʌ,1,7,33,0,EN,1
114,english,ES213,participant1/participant1_est2,0.99,1.48,ø:,s,t,ES-participant1,ʊ,1,2,34,0,ES,6
114,english,BR397,participant4/participant4_br2,30.19,30.48,u,s,b,BR-participant4,u,1,3,35,0,BR,2
114,english,FR3531,participant5/participant5_fr14,30.34,30.94,o,z,f,FR-participant5,u,0,3,36,0,FR,0
114,english,BR946,participant5/participant5_br13,19.14,19.56,ɐ̃,l,s,BR-participant5,ɑ,2,9,37,0,BR,2
114,english,GR242,participant2/participant2_ger5,20.17,20.67,ʏ,f,s,GR-participant2,ʊ,0,2,38,0,GR,3
114,english,EN2049,participant7/participant7_en7,25.72,26.33,u,z,b,EN-participant7,u,1,3,39,0,EN,1
114,english,GLO6,S05M_L118_V6_M1_N3_CS0,NA,NA,aː,p,p,S05M,ɑ,2,9,40,0,GL,4
114,english,FR2113,participant3/participant3_fr5,32.32,32.9,y,f,f,FR-participant3,ʊ,0,2,41,0,FR,0
114,english,BR439,participant3/participant3_br7,5.97,6.35,a,t,t,BR-participant3,ʌ,1,7,42,0,BR,2
114,english,TU40,participant2/participant2_tur2,0.7,1.11,œ,d,ʃ,TU-participant2,u,1,3,43,0,TU,5
114,english,FR2942,participant7/participant7_fr5,23.98,24.58,ɛ,f,z,FR-participant7,i,1,1,44,0,FR,0
114,english,ES76,participant4/participant4_est3,7.35,7.74,æ:,k,r,ES-participant4,eɪ,2,5,45,0,ES,6
114,english,BR962,participant5/participant5_br4,2.55,2.99,ẽ,z,b,BR-participant5,i,0,1,46,0,BR,2
114,english,EN2310,participant5/participant5_en10,10.07,10.44,æ,z,f,EN-participant5,ʌ,0,7,47,0,EN,1
114,english,GR741,participant5/participant5_ger1,11.40000,12.08102,aː,b,s,GR-participant5,ɑ,0,9,48,0,GR,3
114,english,TU255,participant1/participant1_tur5,6.84,7.28,i,t,s,TU-participant1,i,2,1,49,0,TU,5
114,english,GLO9,S04F_L089_V6_M1_N3_CS0,NA,NA,i,g,g,S04F,ɪ,3,0,50,0,GL,4
114,english,FR3147,participant7/participant7_fr9,43.84988,44.12966,a,ʃ,v,FR-participant7,ʌ,1,7,51,0,FR,0
114,english,GR637,participant1/participant1_ger7,14.98,15.32,ɪ,ɡ,s,GR-participant1,i,2,1,52,0,GR,3
114,english,EN91,participant6/participant6_en5,18.25,18.76,i,t,f,EN-participant6,i,2,1,53,0,EN,1
114,english,GLO26,S01F_L139_V6_M1_N3_CS0,NA,NA,o,f,f,S01F,oʊ,0,4,54,0,GL,4
114,english,BR288,participant4/participant4_br1-2,12.47356,12.88817,e,z,b,BR-participant4,ɪ,2,0,55,0,BR,2
114,english,BR452,participant3/participant3_br7,28.48,28.89,i,f,s,BR-participant3,i,2,1,56,0,BR,2
114,english,TU5,participant2/participant2_tur4,9.61,10.16,y,t,s,TU-participant2,ʊ,1,2,57,0,TU,5
114,english,FR1084,participant2/participant2_fr12,8.73,9.09,u,z,f,FR-participant2,u,1,3,58,0,FR,0
114,english,ES212,participant3/participant3_est3,28.8,29.33,a:,m,v,ES-participant3,ʌ,1,7,59,0,ES,6
114,english,BR837,participant1/participant1_br11,40.39,40.77,u,m,d,BR-participant1,ʊ,1,2,60,0,BR,2
114,english,FR1306,participant4/participant4_fr19,35.99,36.61,ɔ,z,f,FR-participant4,u,1,3,61,0,FR,0
114,english,FR1857,participant3/participant3_fr28,12.01,12.47,ɑ̃,z,b,FR-participant3,oʊ,1,4,62,0,FR,0
114,english,GR355,participant4/participant4_ger4,26.17,26.62,ʏ,f,t,GR-participant4,ʊ,0,2,63,0,GR,3
114,english,EN1266,participant3/participant3_en10,27.18,27.52,ɛ,z,b,EN-participant3,ɛ,2,6,64,0,EN,1
114,english,GR85,participant6/participant6_ger6,12.4,12.84,øː,ts,k,GR-participant6,u,0,3,65,0,GR,3
114,english,GLO68,S03M_L121_V6_M1_N3_CS0,NA,NA,e,g,g,S03M,i,2,1,66,0,GL,4
114,english,EN1034,participant4/participant4_en5,32.4305,32.78488,ʊ,f,s,EN-participant4,ʊ,0,2,67,0,EN,1
114,english,FR282,participant6/participant6_fr13,26.77849,27.28000,œ,ʃ,v,FR-participant6,ɛ,1,6,68,0,FR,0
114,english,FR3981,participant5/participant5_fr9,23.52,24.13,ø,f,f,FR-participant5,ʊ,1,2,69,0,FR,0
114,english,ES35,participant2/participant2_est6,28.21,28.71,a:,l,s,ES-participant2,ɑ,1,9,70,0,ES,6
114,english,TU177,participant3/participant3_tur5,2.27,2.55,i,f,z,TU-participant3,ʊ,1,2,71,0,TU,5
114,english,GR92,participant6/participant6_ger4,12.69000,13.14417,ʊ,f,t,GR-participant6,u,2,3,72,0,GR,3
114,english,GLO110,S04F_L086_V6_M1_N3_CS0,NA,NA,ɛ,p,p,S04F,ɛ,3,6,73,0,GL,4
114,english,BR300,participant4/participant4_br3,18.14279,18.51583,ẽ,z,b,BR-participant4,ɪ,1,0,74,0,BR,2
115,english,FR3367,participant7/participant7_fr7,33.85,34.3,œ,z,f,FR-participant7,u,1,3,0,0,FR,0
115,english,EN2003,participant7/participant7_en16,6.93,7.31,ʌ,t,s,EN-participant7,ʌ,3,7,1,0,EN,1
115,english,BR617,participant3/participant3_br2,28.40000,28.86746,ɐ̃,z,b,BR-participant3,oʊ,3,4,2,0,BR,2
115,english,GR10,participant6/participant6_ger2,20.51,20.9,yː,ɡ,s,GR-participant6,u,3,3,3,0,GR,3
115,english,ES201,participant3/participant3_est3,1.99,2.47,ø:,k,r,ES-participant3,ʌ,3,7,4,0,ES,6
115,english,GLO23,S02M_L080_V6_M1_N3_CS0,NA,NA,ɛ,t,t,S02M,ɛ,3,6,5,0,GL,4
115,english,TU215,participant1/participant1_tur4,16.28,16.93,œ,d,ʃ,TU-participant1,ʊ,1,2,6,0,TU,5
115,english,FR2029,participant3/participant3_fr10,26.06,26.68,ɛ,f,z,FR-participant3,ɛ,3,6,7,0,FR,0
115,english,BR681,participant1/participant1_br12,16.86,17.37,ẽ,s,t,BR-participant1,ɛ,1,6,8,0,BR,2
115,english,EN73,participant6/participant6_en7,17.36,17.95,ʊ,f,s,EN-participant6,ʊ,1,2,9,0,EN,1
115,english,FR2782,participant1/participant1_fr6,15.2,15.79,e,f,f,FR-participant1,u,1,3,10,0,FR,0
115,english,ES296,participant5/participant5_est6,28.07,28.68,a:,l,s,ES-participant5,æ,3,8,11,0,ES,6
115,english,GR456,participant3/participant3_ger9,17.27,17.85,øː,ks,d,GR-participant3,u,1,3,12,0,GR,3
115,english,GLO156,S04F_L073_V6_M1_N3_CS0,NA,NA,a,g,g,S04F,æ,1,8,13,0,GL,4
115,english,BR213,participant4/participant4_br1-3,8.11000,8.41050,ɛ,t,ʃ,BR-participant4,eɪ,1,5,14,0,BR,2
115,english,EN770,participant4/participant4_en16,6.67,7.1,ɑ,b,f,EN-participant4,ɑ,3,9,15,0,EN,1
115,english,FR834,participant2/participant2_fr18,5.59000,6.01778,ɑ̃,z,b,FR-participant2,oʊ,1,4,16,0,FR,0
115,english,GR163,participant2/participant2_ger10,0.65,1.06,uː,f,t,GR-participant2,u,1,3,17,0,GR,3
115,english,BR513,participant3/participant3_br9,17.18000,17.52729,õ,k,b,BR-participant3,oʊ,3,4,18,0,BR,2
115,english,TU122,participant4/participant4_tur5,6.91,7.28,i,ʃ,t,TU-participant4,i,1,1,19,0,TU,5
115,english,GLO63,S05M_L123_V6_M1_N3_CS0,NA,NA,e,f,f,S05M,ɪ,1,0,20,0,GL,4
115,english,EN2756,participant8/participant8_en7,16.74,17.22,u,z,f,EN-participant8,u,1,3,21,0,EN,1
115,english,FR205,participant6/participant6_fr3,14.39,15.05,i,f,f,FR-participant6,i,1,1,22,0,FR,0
115,english,BR99,participant2/participant2_br10,0.58,1.2631,i,s,p,BR-participant2,i,1,1,23,0,BR,2
115,english,GR11,participant6/participant6_ger2,22.39,22.8,ɪ,f,s,GR-participant6,ɪ,3,0,24,0,GR,3
115,english,ES16,participant2/participant2_est4,10.92,11.42,æ:,s,t,ES-participant2,æ,1,8,25,0,ES,6
115,english,FR1897,participant3/participant3_fr26,11.56,12.03,ɔ̃,z,b,FR-participant3,ʌ,3,7,26,0,FR,0
115,english,EN2579,participant5/participant5_en8,13.12,13.51,eɪ,z,f,EN-participant5,eɪ,2,5,27,0,EN,1
115,english,BR342,participant4/participant4_br10,4.56443,5.01207,ɔ,k,s,BR-participant4,ɑ,3,9,28,0,BR,2
115,english,GLO155,S07F_L088_V6_M1_N3_CS0,NA,NA,i,t,t,S07F,ɪ,3,0,29,0,GL,4
115,english,TU223,participant1/participant1_tur3,13.99,14.43,y,t,s,TU-participant1,ʊ,1,2,30,0,TU,5
115,english,GR721,participant5/participant5_ger2,26.59197,27.25000,iː,b,s,GR-participant5,i,3,1,31,0,GR,3
115,english,FR3836,participant5/participant5_fr13,0.36782,0.82000,a,ʃ,v,FR-participant5,ʌ,3,7,32,0,FR,0
115,english,BR703,participant1/participant1_br13,32.58,33.05,ũ,m,d,BR-participant1,u,1,3,33,0,BR,2
115,english,EN1303,participant3/participant3_en2,4.92,5.3,ɪ,f,s,EN-participant3,ɪ,2,0,34,0,EN,1
115,english,ES280,participant1/participant1_est1,20.53,21.12,ɤ:,m,v,ES-participant1,u,1,3,35,0,ES,6
115,english,FR3073,participant7/participant7_fr3,18.96,19.36,y,z,f,FR-participant7,u,2,3,36,0,FR,0
115,english,BR989,participant5/participant5_br7,20.92,21.3,o,t,f,BR-participant5,oʊ,1,4,37,0,BR,2
115,english,EN1888,participant1/participant1_en3,17.84,18.1801,i,z,b,EN-participant1,i,2,1,38,0,EN,1
115,english,GLO41,S05M_L097_V6_M1_N3_CS0,NA,NA,ɔ,g,g,S05M,ɑ,2,9,39,0,GL,4
115,english,GR544,participant1/participant1_ger5,17.78,18.23,ʊ,z,t,GR-participant1,u,3,3,40,0,GR,3
115,english,FR1480,participant4/participant4_fr21,14.86,15.2,ɛ̃,z,b,FR-participant4,ɑ,0,9,41,0,FR,0
115,english,TU59,participant2/participant2_tur5,6.15,6.41,u,f,z,TU-participant2,u,1,3,42,0,TU,5
115,english,BR935,participant5/participant5_br1,26.8,27.21,e,z,b,BR-participant5,ɪ,2,0,43,0,BR,2
115,english,GLO26,S01F_L139_V6_M1_N3_CS0,NA,NA,o,f,f,S01F,u,2,3,44,0,GL,4
115,english,ES107,participant4/participant4_est1,3.83000,4.30748,i:,k,r,ES-participant4,i,0,1,45,0,ES,6
115,english,FR1511,participant4/participant4_fr12,31.93798,32.50000,ø,ʃ,v,FR-participant4,u,2,3,46,0,FR,0
115,english,BR32,participant2/participant2_br9,3.06,3.79,a,s,k,BR-participant2,ɑ,3,9,47,0,BR,2
115,english,EN1487,participant3/participant3_en8,7.19,7.61,oʊ,f,s,EN-participant3,u,3,3,48,0,EN,1
115,english,GR355,participant4/participant4_ger4,26.17,26.62,ʏ,f,t,GR-participant4,ʊ,1,2,49,0,GR,3
115,english,FR3531,participant5/participant5_fr14,30.34,30.94,o,z,f,FR-participant5,u,2,3,50,0,FR,0
115,english,GLO44,S04F_L118_V6_M1_N3_CS0,NA,NA,aː,p,p,S04F,ɑ,4,9,51,0,GL,4
115,english,BR834,participant1/participant1_br11,33.55,34.08,u,k,s,BR-participant1,u,3,3,52,0,BR,2
115,english,TU174,participant3/participant3_tur1,16.27,16.59,ɯ,ʃ,t,TU-participant3,ʊ,1,2,53,0,TU,5
115,english,EN124,participant6/participant6_en20,8.46,9.06,æ,t,s,EN-participant6,ɛ,4,6,54,0,EN,1
115,english,GR499,participant3/participant3_ger4,1.34,1.82,aː,ɡ,s,GR-participant3,ɑ,3,9,55,0,GR,3
115,english,FR4475,participant8/participant8_fr24,26.56,27.19,ɔ,f,f,FR-participant8,ʊ,2,2,56,0,FR,0
115,english,EN400,participant2/participant2_en12,31.46,31.93,ɛ,z,f,EN-participant2,ɛ,3,6,57,0,EN,1
115,english,ES246,participant1/participant1_est3,25.04,25.59,y:,m,v,ES-participant1,ɪ,0,0,58,0,ES,6
115,english,BR504,participant3/participant3_br9,2.22,2.61,ĩ,z,b,BR-participant3,i,2,1,59,0,BR,2
115,english,TU134,participant3/participant3_tur6,3.10400,3.38000,u,f,z,TU-participant3,ʊ,3,2,60,0,TU,5
115,english,FR1956,participant3/participant3_fr22,10.94,11.55,ɔ,ʃ,v,FR-participant3,ʌ,3,7,61,0,FR,0
115,english,GR236,participant2/participant2_ger5,10.16547,10.64220,ʊ,f,s,GR-participant2,ʊ,1,2,62,0,GR,3
115,english,BR399,participant4/participant4_br2,34.56,34.96,u,d,k,BR-participant4,ʊ,3,2,63,0,BR,2
115,english,GLO78,S03M_L094_V6_M1_N3_CS0,NA,NA,i,p,p,S03M,ɪ,3,0,64,0,GL,4
115,english,FR3522,participant5/participant5_fr14,16.14,16.69,u,ʃ,v,FR-participant5,u,2,3,65,0,FR,0
115,english,FR542,participant6/participant6_fr17,37.20626,37.67255,o,f,f,FR-participant6,u,2,3,66,0,FR,0
115,english,EN1727,participant1/participant1_en5,15.0,15.43831,ʊ,z,b,EN-participant1,ʌ,1,7,67,0,EN,1
115,english,GR95,participant6/participant6_ger4,18.36,18.7,ʏ,n,t,GR-participant6,ʌ,1,7,68,0,GR,3
115,english,BR810,participant1/participant1_br1,12.62,13.12,ɛ,t,t,BR-participant1,ɛ,2,6,69,0,BR,2
115,english,ES195,participant3/participant3_est4,16.37,16.78,ø:,l,s,ES-participant3,ʌ,1,7,70,0,ES,6
115,english,FR876,participant2/participant2_fr11,0.53,0.8,a,m,d,FR-participant2,ʌ,3,7,71,0,FR,0
115,english,EN892,participant4/participant4_en12,35.37333,35.73,ʌ,b,f,EN-participant4,ʌ,2,7,72,0,EN,1
115,english,TU131,participant4/participant4_tur5,25.03,25.18,ɯ,p,t,TU-participant4,ʊ,3,2,73,0,TU,5
115,english,EN1971,participant7/participant7_en10,23.22,23.66,oʊ,t,f,EN-participant7,ʊ,1,2,74,0,EN,1
116,english,EN1727,participant1/participant1_en5,15.0,15.43831,ʊ,z,b,EN-participant1,ʊ,1,2,0,0,EN,1
116,english,FR3169,participant7/participant7_fr10,29.57,30.03,u,f,f,FR-participant7,u,1,3,1,0,FR,0
116,english,BR528,participant3/participant3_br8,4.11000,4.41522,o,t,f,BR-participant3,u,1,3,2,0,BR,2
116,english,GR365,participant4/participant4_ger9,14.19,14.7,øː,l,t,GR-participant4,ʊ,1,2,3,0,GR,3
116,english,ES213,participant1/participant1_est2,0.99,1.48,ø:,s,t,ES-participant1,ʊ,1,2,4,0,ES,6
116,english,GLO133,S05M_L089_V6_M1_N3_CS0,NA,NA,i,g,g,S05M,eɪ,1,5,5,0,GL,4
116,english,TU70,participant4/participant4_tur6,9.05532,9.41000,u,ʃ,t,TU-participant4,ʌ,0,7,6,0,TU,5
116,english,FR2809,participant1/participant1_fr18,16.3,16.7,ɔ,ʃ,v,FR-participant1,ʊ,3,2,7,0,FR,0
116,english,BR335,participant4/participant4_br8,11.4,11.86,ũ,k,b,BR-participant4,u,3,3,8,0,BR,2
116,english,EN770,participant4/participant4_en16,6.67,7.1,ɑ,b,f,EN-participant4,ɑ,1,9,9,0,EN,1
116,english,GR533,participant1/participant1_ger3,20.67,21.16,ɪ,f,s,GR-participant1,ɪ,0,0,10,0,GR,3
116,english,FR1566,participant4/participant4_fr9,18.11000,18.55313,ɛ,z,f,FR-participant4,ɪ,1,0,11,0,FR,0
116,english,GLO162,S02M_L096_V6_M1_N3_CS0,NA,NA,ɔ,t,t,S02M,ɑ,4,9,12,0,GL,4
116,english,ES49,participant2/participant2_est5,3.16,3.72,ɤ:,k,r,ES-participant2,ʊ,3,2,13,0,ES,6
116,english,BR910,participant5/participant5_br3,6.28,6.74,u,k,s,BR-participant5,u,3,3,14,0,BR,2
116,english,EN2194,participant7/participant7_en1,34.69,35.15,ɪ,z,b,EN-participant7,ɪ,3,0,15,0,EN,1
